,s_r_x,shoulder_right,s_r_z,e_r_x,elbow_right,e_r_z,w_r_x,wrist_right,w_r_z,h_r_x,hand_right,h_r_z,ht_x,handtip_right,ht_z,t_r_x,thumb_right,t_r_z
frame,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
822,9.40646,-33.9593,1546.53,-263.974,14.6594,1536.79,-284.529,-164.927,1391.74,-256.596,-237.143,1458.6,-239.565,-324.746,1513.55,-216.478,-290.392,1421.52
823,10.0077,-37.134,1545.73,-261.84,17.0484,1535.97,-266.359,-163.109,1390.87,-232.002,-226.411,1463.28,-209.458,-302.273,1531.72,-193.12,-282.711,1429.84
824,9.69349,-39.023,1545.7,-260.83,21.2348,1535.88,-253.168,-164.187,1397.77,-209.542,-218.57,1472.38,-177.192,-310.53,1510.33,-170.378,-275.817,1440.96
825,9.2019,-38.7471,1546.65,-261.729,21.9392,1537.38,-236.91,-165.247,1403.06,-179.456,-204.726,1477.92,-143.69,-277.107,1544.72,-160.383,-276.077,1458.85
826,9.14095,-38.3747,1546.33,-261.683,21.4261,1536.38,-224.539,-167.124,1407.3,-166.398,-205.372,1482.13,-135.373,-281.255,1547.23,-151.944,-278.569,1466.64
827,9.82536,-41.8611,1548.11,-257.944,29.2304,1526.01,-200.968,-183.565,1453.78,-146.024,-228.024,1527.79,-110.976,-281.43,1610.92,-72.75,-228.889,1506.49
828,10.2296,-42.5251,1549.04,-259.692,20.8358,1536.29,-172.667,-168.27,1434.96,-130.947,-206.333,1520.14,-79.2927,-264.732,1590.01,-57.2044,-220.294,1506.91
829,10.4693,-39.6705,1547.14,-256.028,34.2126,1523.79,-170.57,-172.911,1465.56,-112.181,-208.163,1541.66,-71.8585,-252.833,1627.33,-39.4923,-207.51,1518.79
830,10.8906,-39.1542,1547.46,-254.811,35.6846,1521.82,-165.187,-171.778,1472.79,-101.794,-203.128,1546.41,-50.4677,-246.478,1626.54,-30.2853,-197.108,1521.02
831,10.8182,-38.03,1546.4,-254.038,38.4481,1520.53,-164.213,-169.613,1475.95,-89.0646,-201.113,1537.23,-40.1807,-243.097,1619.43,-22.5835,-187.893,1502.8
832,10.8182,-38.03,1546.4,-254.038,38.4481,1520.53,-164.213,-169.613,1475.95,-89.0646,-201.113,1537.23,-40.1807,-243.097,1619.43,-22.5835,-187.893,1502.8
833,11.4184,-34.3352,1545.55,-254.272,41.2373,1520.43,-150.129,-160.935,1477.87,-75.7608,-194.022,1539.56,-45.3901,-232.24,1632.1,-8.77599,-182.27,1505.28
834,11.3986,-34.3116,1545.54,-254.276,41.2874,1520.39,-150.138,-160.883,1477.83,-75.7694,-193.963,1539.52,-45.3495,-232.193,1632.03,-8.78586,-182.204,1505.24
835,11.354,-34.2294,1545.54,-254.272,41.4364,1520.27,-150.088,-160.698,1477.73,-75.5435,-193.609,1539.29,-44.6933,-231.814,1631.66,-8.65138,-181.716,1504.89
836,10.9421,-33.0089,1544.22,-254.284,45.0649,1517.83,-140.721,-152.55,1476.31,-76.958,-156.296,1556.18,-11.0509,-182.326,1633.34,-10.2842,-184.924,1532.71
837,10.962,-32.9577,1544.27,-254.255,45.0817,1517.9,-140.788,-152.534,1476.22,-76.9936,-156.566,1556.04,-10.0339,-184.135,1631.73,-10.2043,-184.727,1532.36
838,11.1449,-32.9237,1544.66,-253.393,45.9986,1519.11,-140.779,-151.165,1475.23,-76.8477,-160.668,1554.24,-5.84643,-191.135,1624.72,-6.36573,-170.803,1527.33
839,10.6922,-32.6379,1544.36,-253.624,47.6452,1519.05,-143.563,-150.826,1473.91,-75.94,-167.846,1548.55,-27.708,-191.168,1638.43,-6.18342,-170.074,1518.05
840,9.53297,-31.4728,1545.42,-253.951,50.1841,1518.66,-145.25,-149.117,1474.99,-76.0671,-169.752,1547.11,-27.3417,-198.245,1635.11,-6.74899,-166.319,1515.9
841,9.44355,-31.3284,1544.95,-253.804,50.9155,1517.76,-145.169,-148.368,1473.89,-75.4982,-168.815,1545.6,-26.8226,-197.068,1633.69,-6.36257,-164.823,1514.06
842,8.62333,-30.3258,1544.78,-254.742,51.9002,1518.78,-144.858,-146.695,1474.93,-71.8513,-168.552,1542.79,-25.0889,-198.907,1631.22,-4.11619,-158.413,1509.64
843,8.65011,-30.3265,1544.77,-254.705,51.8789,1518.61,-144.753,-146.687,1474.81,-71.6829,-168.463,1542.63,-24.9687,-198.735,1631.1,-3.97871,-158.241,1509.43
844,7.82716,-30.3696,1545.06,-255.316,53.1107,1518.05,-141.533,-143.637,1474.67,-69.2033,-165.772,1543.31,-23.1535,-197.844,1631.62,-1.08513,-152.666,1511.86
845,7.81934,-30.3579,1545.06,-255.346,53.0293,1518.02,-141.459,-143.694,1474.83,-69.2892,-165.773,1543.65,-22.8764,-197.909,1631.74,-1.10078,-152.663,1512.36
846,7.81257,-30.3527,1545.02,-255.342,53.0395,1517.91,-141.436,-143.671,1474.72,-69.2436,-165.732,1543.52,-22.6928,-197.885,1631.53,-1.06727,-152.594,1512.21
847,7.81229,-30.3526,1545.02,-255.342,53.0396,1517.91,-141.436,-143.671,1474.72,-69.2447,-165.732,1543.52,-22.6937,-197.885,1631.53,-1.06782,-152.594,1512.21
848,7.81229,-30.3526,1545.02,-255.342,53.0396,1517.91,-141.436,-143.671,1474.72,-69.2447,-165.732,1543.52,-22.6937,-197.885,1631.53,-1.06782,-152.594,1512.21
849,7.81229,-30.3526,1545.02,-255.342,53.0396,1517.91,-141.436,-143.671,1474.72,-69.2447,-165.732,1543.52,-22.6937,-197.885,1631.53,-1.06782,-152.594,1512.21
850,7.81229,-30.3526,1545.02,-255.342,53.0396,1517.91,-141.436,-143.671,1474.72,-69.2447,-165.732,1543.52,-22.6937,-197.885,1631.53,-1.06782,-152.594,1512.21
851,7.81229,-30.3526,1545.02,-255.342,53.0396,1517.91,-141.436,-143.671,1474.72,-69.2447,-165.732,1543.52,-22.6937,-197.885,1631.53,-1.06782,-152.594,1512.21
852,6.95929,-29.4485,1543.09,-256.247,55.1827,1512.93,-137.889,-139.977,1471.4,-69.6842,-161.014,1544.84,-15.224,-197.588,1626.7,-1.36615,-134.993,1522.77
853,5.83126,-30.5211,1543.35,-257.274,56.8628,1511.3,-137.037,-138.376,1471.05,-76.3108,-139.259,1553.95,-11.2319,-153.89,1635.39,-13.5365,-98.0533,1538.67
854,5.83112,-30.5216,1543.35,-257.274,56.8619,1511.3,-137.038,-138.377,1471.05,-76.3114,-139.261,1553.95,-11.2345,-153.895,1635.39,-13.5361,-98.057,1538.66
855,5.83084,-30.5223,1543.35,-257.275,56.8602,1511.3,-137.039,-138.378,1471.05,-76.3121,-139.265,1553.95,-11.2391,-153.903,1635.39,-13.5345,-98.0649,1538.66
856,5.83074,-30.5226,1543.35,-257.275,56.8597,1511.3,-137.039,-138.379,1471.05,-76.3126,-139.267,1553.94,-11.2412,-153.906,1635.39,-13.5343,-98.0674,1538.66
857,5.74829,-30.6275,1543.06,-257.378,56.7294,1510.93,-137.212,-138.512,1470.39,-76.6035,-139.849,1553.38,-12.1269,-155.091,1635.2,-13.518,-99.0738,1538.2
858,5.74249,-30.637,1543.03,-257.385,56.7139,1510.89,-137.223,-138.525,1470.32,-76.6211,-139.904,1553.31,-12.204,-155.203,1635.17,-13.5061,-99.1716,1538.13
859,5.12342,-29.4063,1541.68,-258.905,55.0332,1510.68,-136.383,-137.971,1467.4,-76.3687,-153.207,1549.34,-15.4655,-182.929,1629.83,-9.89652,-116.899,1537.99
860,4.66912,-28.465,1541.12,-259.709,55.5301,1510.56,-134.126,-135.325,1465.89,-70.0758,-151.591,1544.58,-5.44348,-184.988,1620.67,0.159323,-164.252,1516.68
861,4.64498,-28.4591,1541.04,-259.748,55.4936,1510.55,-134.133,-135.315,1465.79,-69.8849,-151.528,1544.33,-5.45403,-184.545,1620.75,0.338994,-163.895,1516.28
862,4.64498,-28.4591,1541.04,-259.748,55.4936,1510.55,-134.133,-135.315,1465.79,-69.8849,-151.528,1544.33,-5.45403,-184.545,1620.75,0.338994,-163.895,1516.28
863,4.49203,-28.4283,1541.02,-259.864,55.6955,1510.68,-134.402,-135.202,1465.88,-69.9213,-151.392,1544.23,-5.71594,-184.004,1621.02,0.30601,-163.317,1515.99
864,3.84106,-29.048,1541.43,-260.339,55.2897,1508.56,-134.093,-136.405,1468.84,-76.5566,-149.392,1553.07,-22.8485,-177.883,1639.09,-8.84886,-115.177,1541.91
865,3.3972,-28.2444,1542.19,-261.656,53.9439,1507.71,-135.089,-137.243,1464.83,-77.0447,-151.862,1548.62,-20.7722,-183.704,1631.96,-20.1895,-100.26,1548.29
866,3.39511,-28.2539,1542.18,-261.66,53.9291,1507.69,-135.097,-137.261,1464.81,-77.0458,-151.917,1548.58,-20.7748,-183.795,1631.91,-20.1687,-100.338,1548.26
867,3.39374,-28.2571,1542.18,-261.661,53.9259,1507.68,-135.102,-137.267,1464.8,-77.0523,-151.944,1548.57,-20.7922,-183.845,1631.89,-20.1631,-100.378,1548.25
868,3.39358,-28.2576,1542.18,-261.661,53.9253,1507.68,-135.102,-137.268,1464.79,-77.0528,-151.947,1548.56,-20.7943,-183.851,1631.89,-20.1625,-100.382,1548.24
869,3.39364,-28.2578,1542.18,-261.661,53.9251,1507.68,-135.102,-137.268,1464.79,-77.053,-151.948,1548.56,-20.7954,-183.853,1631.89,-20.1622,-100.384,1548.24
870,3.39364,-28.2578,1542.18,-261.661,53.9251,1507.68,-135.102,-137.268,1464.79,-77.053,-151.948,1548.56,-20.7954,-183.853,1631.89,-20.1622,-100.384,1548.24
871,3.39364,-28.2578,1542.18,-261.661,53.9251,1507.68,-135.102,-137.268,1464.79,-77.053,-151.948,1548.56,-20.7954,-183.853,1631.89,-20.1622,-100.384,1548.24
872,3.00521,-28.3332,1542.13,-261.417,53.0845,1497.85,-136.138,-140.861,1461.56,-80.9107,-168.241,1544.29,-25.0377,-210.043,1623.67,-14.9341,-128.67,1543.91
873,2.98131,-28.6096,1541.76,-261.424,52.356,1496.35,-135.801,-141.39,1460,-81.9019,-171.015,1542.86,-27.5135,-214.978,1622.12,-15.0156,-132.986,1543.47
874,2.98212,-28.6175,1541.75,-261.42,52.3368,1496.3,-135.792,-141.406,1459.95,-81.9269,-171.087,1542.8,-27.5842,-215.107,1622.07,-15.0199,-133.095,1543.44
875,3.05168,-27.938,1543.43,-261.913,45.2162,1488.72,-126.233,-141.782,1452.96,-80.983,-179.809,1537.56,-32.2573,-235.521,1613.05,-6.75852,-192.792,1521.93
876,2.69383,-27.9684,1542.29,-262.755,37.4247,1482.65,-125.741,-148.653,1449.76,-74.9595,-188.115,1530.26,-23.8417,-242.206,1605.11,0.309363,-186.409,1514.94
877,2.31069,-28.0781,1542.68,-263.424,31.5821,1476,-121.929,-152.137,1445.48,-75.1661,-199.5,1524.41,-91.9945,-252.333,1614.48,0.342891,-185.004,1520.46
878,2.30962,-28.0799,1542.68,-263.425,31.5759,1475.99,-121.925,-152.14,1445.47,-75.1521,-199.5,1524.4,-91.9368,-252.343,1614.47,0.35578,-185,1520.44
879,3.12248,-29.1799,1536.45,-259.834,27.1317,1455.88,-117.968,-158.699,1442.59,-72.9296,-201.396,1525.26,-37.1786,-255.272,1609.12,-3.35701,-227.391,1504.63
880,2.64703,-31.1186,1536.18,-258.787,14.5457,1444.43,-115.612,-170.777,1439.7,-70.8083,-214.17,1522.17,-9.80566,-280.456,1577.89,2.67024,-229.81,1504.82
881,2.06278,-32.2174,1537.17,-256.843,0.780191,1431.3,-108.746,-181.222,1443.17,-70.0445,-230.894,1525.58,-44.0622,-290,1609.95,3.32385,-250.157,1510.51
882,2.40296,-36.4412,1536.52,-254.858,-10.9881,1422.06,-106.773,-193.621,1440.34,-60.6851,-256.429,1509.39,-32.9443,-321.716,1589.03,3.04925,-286.475,1476.81
883,3.94513,-38.9753,1536.37,-250.578,-22.0325,1415,-104.815,-206.656,1428.9,-62.4704,-268.053,1501.41,-29.1997,-341.347,1571.23,-1.03229,-303.973,1470.56
884,4.82225,-42.0478,1536.45,-246.732,-34.9923,1406.65,-102.878,-221.38,1425.47,-73.9273,-284.439,1503.3,-33.4162,-368.881,1554.64,-3.21028,-312.56,1487.39
885,5.15133,-45.512,1538.03,-244.46,-44.9759,1403.36,-99.3237,-230.782,1422.96,-69.8802,-306.072,1489.08,-56.8089,-386.748,1558.12,-2.90293,-336.613,1463.66
886,7.49856,-47.972,1537.91,-238.023,-58.6195,1399.73,-96.1997,-245.131,1419.93,-84.7338,-338.048,1464.79,-11.5447,-373.23,1396.12,-16.4362,-367.523,1443.36
887,8.79395,-50.2498,1537.82,-236.263,-66.8961,1400.22,-92.7979,-252.345,1413.61,-98.3239,-347.576,1454.21,-14.1821,-404.669,1423.56,-27.0895,-377.509,1456.57
888,9.54922,-53.287,1535.7,-227.753,-74.9879,1386.08,-87.5217,-261.76,1409.3,-102.371,-357.58,1445.81,-13.6846,-415.346,1437.89,-33.9167,-387.04,1466.18
889,13.5089,-60.5949,1541.37,-217.984,-109.447,1396.49,-81.8299,-296.105,1383.28,-101.782,-383.759,1431.8,-16.4102,-444.276,1431.06,-35.9962,-413.71,1455.84
890,14.0322,-63.2649,1541.13,-214.626,-116.822,1393.53,-79.1367,-304.33,1389.43,-99.1419,-398.36,1423.93,-12.6349,-455.433,1438.29,-37.2492,-424.808,1459.57
891,13.583,-65.7846,1542.69,-205.066,-142.384,1387.93,-79.1733,-337.631,1381.35,-84.7092,-436.302,1408.89,-37.3997,-529.935,1415.21,-15.4078,-459.104,1431.91
892,14.2192,-65.0731,1540.78,-199.692,-155.018,1387.19,-79.72,-353.299,1374,-97.5884,-447.092,1411.2,-34.9619,-525.228,1379.71,-32.7888,-487.426,1407.67
893,14.4343,-65.9895,1541.44,-191.178,-167.67,1387.9,-76.5071,-366.33,1367.96,-96.2437,-459.074,1404.55,-27.3084,-529.265,1370.47,-32.3281,-499.771,1402.94
894,14.4395,-68.6,1542.43,-182.854,-184.205,1386.57,-74.924,-385.428,1352.71,-98.8698,-474.801,1395.4,-26.6659,-547.656,1376.03,-35.0808,-515.006,1404.79
895,14.7073,-72.6782,1544.93,-177.209,-197.913,1389.34,-69.9164,-399.498,1354.16,-97.828,-493.569,1381.99,-35.4657,-576.15,1367.56,-35.1178,-534.778,1394.39
896,15.149,-74.58,1546.17,-168.374,-208.987,1389.78,-69.382,-411.836,1344.22,-97.0718,-503.463,1378.42,-44.0515,-580.234,1332.19,-40.1973,-552.032,1366.12
897,16.4618,-76.254,1547.78,-162.417,-217.319,1392.57,-69.5757,-421.045,1340.14,-99.4029,-514.912,1364.68,-40.7286,-588.61,1320.66,-40.6696,-561.883,1356.14
898,17.2729,-79.2579,1548.88,-160.103,-227.757,1400.4,-69.2059,-428.27,1336.31,-103.271,-521.261,1357.22,-41.8373,-598.104,1324.48,-44.5674,-568.687,1358.33
899,19.293,-80.244,1549.07,-156.779,-234.584,1407.83,-69.4972,-431.994,1334.09,-104.247,-525.259,1349.33,-45.2553,-605.873,1323.63,-45.7105,-571.8,1356.01
900,19.7814,-82.355,1550.29,-154.28,-241.309,1411.76,-68.0172,-436.918,1332.33,-102.659,-531.143,1339.9,-50.7091,-615.649,1311.68,-44.0884,-577.806,1345.16
901,19.5008,-85.7263,1550.82,-153.37,-247.297,1412.47,-66.4146,-442.809,1331.92,-101.57,-537.272,1337.16,-52.4843,-623.287,1307.47,-43.0705,-584.416,1341.56
902,19.2767,-87.5139,1550.88,-153.127,-250.084,1412.36,-66.0805,-445.572,1330.94,-101.908,-540.017,1334.33,-54.1777,-626.562,1303.48,-43.6498,-587.67,1338.23
903,18.9239,-89.2702,1550.7,-153.168,-252.492,1411.83,-66.1651,-448.271,1330.21,-102.591,-542.649,1333.08,-55.9237,-629.937,1302.24,-44.5471,-590.709,1337.12
904,25.9083,-97.1063,1547.74,-120.75,-285.355,1419.02,-79.9369,-474.562,1302.02,-109.517,-566.802,1326.2,-67.3449,-658.303,1308.61,-49.3597,-610.306,1331.77
905,26.8835,-100.093,1546.31,-115.629,-292.618,1420.22,-79.1262,-482.603,1303.78,-109.594,-574.579,1327.17,-69.6023,-668.159,1318.85,-49.8114,-616.536,1340.96
906,27.2818,-101.606,1547.26,-113.463,-294.793,1420.11,-77.2134,-486.216,1305.89,-109.356,-578.252,1326.74,-76.3462,-674.491,1317.92,-50.3727,-621.465,1340.15
907,29.4034,-102.179,1546.82,-108.258,-296.2,1420.14,-76.5871,-488.594,1308.23,-109.421,-578.709,1333.73,-67.3428,-667.863,1308.89,-52.0766,-625.485,1334.01
908,31.2252,-102.61,1547.32,-99.5623,-298.538,1417.62,-73.0174,-492.691,1308.45,-106.335,-581.336,1337.38,-64.4623,-667.963,1305.26,-51.1988,-630.138,1331.86
909,32.9799,-103.211,1547.49,-93.8576,-300.807,1417.22,-68.3656,-495.375,1309.23,-104.279,-583.432,1336.29,-62.6572,-667.056,1297.13,-51.5679,-634.145,1327.04
910,32.9719,-103.22,1547.54,-93.848,-300.842,1417.29,-68.3324,-495.417,1309.31,-104.211,-583.495,1336.35,-62.5626,-667.087,1297.15,-51.4847,-634.189,1327.07
911,32.9875,-103.312,1548,-93.5017,-301.19,1417.8,-67.5806,-495.756,1309.89,-103.056,-584.052,1336.76,-61.2292,-667.427,1297.28,-50.1476,-634.511,1327.24
912,32.9768,-103.457,1548.33,-93.0287,-301.588,1418.01,-66.4143,-495.985,1309.94,-101.022,-584.786,1336.3,-58.3738,-667.319,1295.91,-47.7095,-634.716,1326.2
913,32.9709,-103.534,1548.73,-92.6494,-301.9,1418.39,-65.4579,-496.156,1310.2,-99.1059,-585.467,1336.08,-55.5132,-667,1294.69,-45.3791,-634.821,1325.37
914,37.4342,-104.503,1551.51,-80.0659,-303.612,1417.93,-59.3722,-498.436,1311.98,-84.8944,-587.762,1344.17,-53.0941,-671.304,1297.76,-34.0108,-635.85,1322.41
915,38.9024,-105.397,1551.05,-76.4564,-303.725,1415.74,-56.4764,-500.243,1314,-80.3888,-590.538,1343.92,-38.5973,-653.251,1277.46,-32.0968,-637.871,1316.05
916,39.0115,-105.457,1551.3,-75.7225,-303.894,1415.64,-55.1184,-500.181,1313.61,-79.2562,-590.578,1343.02,-41.6391,-658.375,1279.12,-31.2884,-637.91,1314.6
917,39.8611,-104.886,1552.56,-67.9348,-300.907,1407.93,-54.4104,-501.619,1313.53,-80.9753,-586.736,1354.42,-42.4331,-673.121,1320.51,-27.6947,-635.588,1343.24
918,39.7227,-105.536,1553.06,-67.6338,-302.818,1408.96,-53.6021,-504.171,1315.09,-74.5965,-593.073,1351.3,-65.2785,-692.108,1335.88,-21.2946,-639.409,1331.79
919,39.3283,-104.447,1552.94,-64.4491,-301.659,1405.27,-52.4776,-505.759,1316.22,-68.975,-594.303,1355.95,-72.3149,-695.042,1352.86,-19.6145,-641.54,1329.11
920,39.3329,-104.45,1552.94,-64.4345,-301.663,1405.26,-52.4483,-505.758,1316.21,-68.9164,-594.314,1355.92,-72.1562,-695.053,1352.71,-19.5445,-641.532,1329.06
921,38.7938,-105.658,1554.82,-62.4911,-302.849,1404.49,-52.504,-508.462,1317.65,-68.7029,-594.058,1363.89,-44.0236,-678.47,1314.16,-23.6099,-644.837,1335.66
922,38.5424,-105.705,1555.29,-62.7178,-303.026,1405.18,-52.9071,-508.31,1317.62,-65.9794,-595.864,1361.07,-41.3143,-676.818,1305.9,-21.2986,-644.766,1329.14
923,38.3889,-105.531,1555.55,-62.8528,-302.814,1405.49,-53.1789,-507.975,1317.77,-65.0999,-596.189,1360.15,-39.9657,-674.876,1302.04,-20.6263,-644.356,1326.88
924,38.1568,-105.279,1555.88,-63.1932,-302.361,1405.73,-53.9316,-507.333,1317.63,-64.9193,-596.508,1358.17,-38.434,-669.81,1293.97,-20.9242,-643.772,1323.05
925,38.1358,-105.208,1556.46,-63.4328,-302.56,1406.87,-54.3724,-507.798,1319.44,-65.5122,-596.706,1360.49,-38.0581,-667.905,1294.38,-21.7141,-644.276,1325.56
926,37.7827,-105.532,1558.71,-63.4095,-302.004,1407.49,-55.0598,-509.004,1323.97,-64.2081,-593.313,1374.28,-37.1467,-665.611,1309.14,-21.9251,-644.321,1342.4
927,37.2792,-105.241,1558.29,-63.5501,-301.806,1406.27,-59.27,-508.707,1321.35,-62.181,-596.623,1366.22,-33.7399,-645.76,1282.5,-20.9975,-643.983,1327.71
928,37.025,-105.401,1558.44,-63.431,-301.765,1406.1,-59.5549,-508.32,1320.54,-61.4548,-596.406,1365.05,-36.1516,-644.93,1280.02,-21.9221,-643.798,1324.94
929,37.0175,-105.401,1558.47,-63.4612,-301.784,1406.17,-59.6039,-508.366,1320.68,-61.555,-596.403,1365.27,-36.2707,-645.173,1280.38,-22.0286,-643.855,1325.23
930,36.5639,-105.137,1558.65,-63.3842,-301.537,1406.17,-58.8437,-509.238,1323.66,-63.0564,-592.137,1377.02,-42.3096,-671.593,1318.08,-22.7196,-643.705,1343.44
931,35.3653,-105.605,1559.72,-63.324,-301.313,1405.63,-59.699,-509.286,1323.87,-62.7582,-595.389,1371.93,-39.3038,-654.499,1293.38,-23.6868,-644.827,1333.97
932,35.3719,-105.612,1559.73,-63.3306,-301.404,1405.75,-59.6813,-509.499,1324.31,-63.0833,-595.197,1373.07,-39.7932,-656.23,1295.96,-23.9875,-645.024,1335.65
933,35.1838,-105.448,1558.66,-63.3093,-300.673,1404.32,-59.8229,-508.32,1322.38,-61.7388,-592.383,1373.79,-41.021,-665.241,1307.04,-22.3808,-642.831,1337.64
934,35.1679,-105.436,1558.67,-63.3372,-300.641,1404.32,-59.8822,-508.265,1322.32,-61.8335,-592.366,1373.66,-41.2063,-665.34,1307.01,-22.5033,-642.804,1337.47
935,34.6814,-106.205,1560.06,-63.5986,-300.387,1405.64,-61.1322,-507.239,1323.45,-60.2174,-584.709,1383.89,-38.7017,-656.44,1316.63,-21.472,-638.375,1352.46
936,34.6184,-106.196,1559.86,-63.6345,-300.293,1405.31,-61.2827,-507.084,1322.96,-60.5272,-584.644,1383.29,-39.1597,-656.696,1316.32,-21.8397,-638.323,1351.81
937,34.3284,-106.139,1559.88,-64.1366,-300.637,1405.93,-62.029,-507.768,1324.38,-61.4938,-584.621,1385.62,-41.0102,-661.622,1324.09,-22.7292,-638.686,1354.89
938,34.0329,-106.104,1559.27,-64.1222,-300.246,1404.64,-62.002,-506.886,1321.79,-61.1657,-585.029,1381.39,-40.9843,-660.647,1318.06,-22.5602,-638.434,1349.32
939,34.031,-106.106,1559.32,-64.153,-300.279,1404.74,-62.0572,-506.95,1321.97,-61.2508,-585.045,1381.63,-41.0982,-660.783,1318.43,-22.6557,-638.488,1349.61
940,33.8186,-105.943,1559.29,-64.376,-300.172,1404.84,-62.5033,-506.871,1322.2,-61.9217,-584.997,1381.8,-42.032,-661.841,1319.89,-23.3251,-638.461,1349.84
941,33.8272,-106.004,1559.35,-64.4947,-300.352,1405.11,-62.7557,-507.179,1322.77,-62.3989,-585.133,1382.61,-42.7506,-662.623,1321.42,-23.8962,-638.779,1350.83
942,33.8271,-106.004,1559.35,-64.4949,-300.352,1405.11,-62.7559,-507.179,1322.77,-62.3992,-585.133,1382.61,-42.7511,-662.622,1321.42,-23.8967,-638.779,1350.83
943,33.4879,-105.501,1559.35,-64.216,-300.157,1405.15,-62.7438,-506.423,1321.47,-63.3693,-586.488,1378.43,-44.2662,-662.818,1315.65,-25.1154,-639.256,1344.95
944,33.4893,-105.503,1559.34,-64.208,-300.157,1405.14,-62.7297,-506.419,1321.45,-63.3464,-586.495,1378.4,-44.2392,-662.806,1315.59,-25.0904,-639.254,1344.9
945,33.5873,-105.398,1559.38,-63.7793,-300.08,1405.08,-61.9425,-506.292,1321.38,-62.1742,-586.391,1378.27,-42.8679,-662.838,1315.72,-23.7228,-638.955,1344.72
946,33.6061,-105.381,1559.26,-63.6282,-299.985,1404.8,-61.675,-506.079,1320.82,-61.6916,-586.413,1377.37,-42.2255,-662.257,1314.15,-23.1807,-638.763,1343.56
